OBJECTID,ZONEID,Zone,Contract Rezone Number,Ordinance Number,Effective Date,Historic District Overlay,Pedestrian Overlay,Shoreline Overlay,Other District Overlay,Station Area Overlay,Mandatory Housing Affordability Apply (Y/N),Incentive Zoning Apply (Y/N),Mandatory Housing Affordability Tier,Major Institution Name,Class,Category,Detail Code,Detail,Group,Zoning Description,Base Zone,Previous Zone,Previous Contract Rezone Number,Previous Ordinance Number,Previous Effective Date,Previous Historic District Overlay,Previous Pedestrian Overlay,Previous Shoreline Overlay,Previous Other District Overlay,Previous Station Area Overlay,Class Description Popup,Land Use Code Chapter,Land Use Code Chapter Link,Zoning History,Sum Planning Existing Land Use Code,Summarized Area in Square Miles,Count of Polygons,JOIN ID,Area in Square Miles,Count of Type,Mixed Use Type
773,5293,NC3P-95 (M), ,125791,4/19/19 00:00, ,P, ,SS,OT,Y,N,M,,Commercial/Mixed Use,Neighborhood Commercial,NC3,Neighborhood Commercial 3,Neighborhood Commercial 3,Neighborhood Commercial 3 Pedestrian-95,NC3P-95,NC3P-85 (5.75), ,123853,5/10/12 00:00, ,P, ,SS,OT,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,"NC3P-95 (M),ORD125791,04/19/2019; NC3P-85 (5.75),ORD123853,05/10/2012; NC3P-65,ORD122311,01/20/2007; NC3-65,ORD120457,08/30/2001; C1-40,ORD117919,12/29/1995; C1-40",6.46027816,0.00088972,1,773,0.00206763,1,Not Mixed Use
774,5294,NC3P-95 (M), ,125791,4/19/19 00:00, ,P, ,SS,OT,Y,N,M,,Commercial/Mixed Use,Neighborhood Commercial,NC3,Neighborhood Commercial 3,Neighborhood Commercial 3,Neighborhood Commercial 3 Pedestrian-95,NC3P-95,NC3P-85 (5.75), ,123853,5/10/12 00:00, ,P, ,SS,OT,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,"NC3P-95 (M),ORD125791,04/19/2019; NC3P-85 (5.75),ORD123853,05/10/2012; NC3P-65,ORD122311,01/20/2007; NC3-65,ORD120457,08/30/2001; C1-65,ORD117919,12/29/1995; C1-65",15.59277323,0.00168219,3,774,0.00289454,2,Not Mixed Use
775,5295,NC3P-95 (M), ,125791,4/19/19 00:00, ,P, , ,OT,Y,N,M,,Commercial/Mixed Use,Neighborhood Commercial,NC3,Neighborhood Commercial 3,Neighborhood Commercial 3,Neighborhood Commercial 3 Pedestrian-95,NC3P-95,NC3P-85 (5.75), ,123853,5/10/12 00:00, ,P, , ,OT,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,"NC3P-95 (M),ORD125791,04/19/2019; NC3P-85 (5.75),ORD123853,05/10/2012; NC3P-65,ORD122698,07/02/2008; L-4 RC,ORD120457,08/30/2001; L-2",16.05215877,0.00142348,3,775,0.00167237,2,Not Mixed Use
776,5296,NC3P-95 (M), ,125791,4/19/19 00:00, ,P, ,SS,OT,Y,N,M,,Commercial/Mixed Use,Neighborhood Commercial,NC3,Neighborhood Commercial 3,Neighborhood Commercial 3,Neighborhood Commercial 3 Pedestrian-95,NC3P-95,NC3P-85 (5.75), ,123853,5/10/12 00:00, ,P, ,SS,OT,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,"NC3P-95 (M),ORD125791,04/19/2019; NC3P-85 (5.75),ORD123853,05/10/2012; NC3P-65,ORD122698,07/02/2008; L-4 RC,ORD120457,08/30/2001; C1-40,ORD117919,12/29/1995; C1-40",2.15986663,0.00029746,1,776,0.00029746,1,Not Mixed Use
778,5298,NC3P-95 (M), ,125791,4/19/19 00:00, ,P, ,SS,OT,Y,N,M,,Commercial/Mixed Use,Neighborhood Commercial,NC3,Neighborhood Commercial 3,Neighborhood Commercial 3,Neighborhood Commercial 3 Pedestrian-95,NC3P-95,NC3P-85 (5.75), ,123853,5/10/12 00:00, ,P, ,SS,OT,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,"NC3P-95 (M),ORD125791,04/19/2019; NC3P-85 (5.75),ORD123853,05/10/2012; NC3P-65,ORD122311,01/20/2007; NC3-65,ORD120457,08/30/2001; C1-65,ORD117919,12/29/1995; C1-65",2.30489284,0.00157301,1,778,0.00193412,1,Not Mixed Use
779,5299,NC3P-95 (M), ,125791,4/19/19 00:00, ,P, ,SS,OT,Y,N,M,,Commercial/Mixed Use,Neighborhood Commercial,NC3,Neighborhood Commercial 3,Neighborhood Commercial 3,Neighborhood Commercial 3 Pedestrian-95,NC3P-95,NC3P-85 (5.75), ,123853,5/10/12 00:00, ,P, ,SS,OT,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,"NC3P-95 (M),ORD125791,04/19/2019; NC3P-85 (5.75),ORD123853,05/10/2012; NC3P-65,ORD122311,01/20/2007; NC3-65,ORD120457,08/30/2001; C1-65,ORD117919,12/29/1995; C1-65",11.19384078,0.00346241,3,779,0.00360197,2,Not Mixed Use
1100,5773,NC3P-95 (M), ,125791,4/19/19 00:00, ,P, , , ,Y,N,M,,Commercial/Mixed Use,Neighborhood Commercial,NC3,Neighborhood Commercial 3,Neighborhood Commercial 3,Neighborhood Commercial 3 Pedestrian-95,NC3P-95,NC3P-85, ,122311,1/20/07 00:00, ,P, , , ,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,"NC3P-95 (M),ORD125791,04/19/2019; NC3P-85,ORD122311,01/20/2007; NC3-85,ORD117919; NC3-85,ORD117434,04/03/1995; NC3-85",122.4127243,0.00941138,16,1100,0.01320664,6,Not Mixed Use
1134,6158,NC3P-95 (M), ,125791,4/19/19 00:00, ,P, , , ,Y,N,M,,Commercial/Mixed Use,Neighborhood Commercial,NC3,Neighborhood Commercial 3,Neighborhood Commercial 3,Neighborhood Commercial 3 Pedestrian-95,NC3P-95,NC3P-85, ,125125,10/16/16 00:00, ,P, , , ,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,"NC3P-95 (M),ORD125791,04/19/2019; NC3P-85,ORD125125,10/16/2016; NC3-85,ORD117919,12/29/1995; NC3-85,ORD117434,04/03/1995; NC3-85",365.1520706,0.01224792,48,1134,0.01972855,7,Not Mixed Use
1537,4484,NC3P-95 (M), ,125791,4/19/19 00:00, ,P, , , ,Y,N,M,,Commercial/Mixed Use,Neighborhood Commercial,NC3,Neighborhood Commercial 3,Neighborhood Commercial 3,Neighborhood Commercial 3 Pedestrian-95,NC3P-95,NC3P-85, ,124770,6/14/15 00:00, ,P, , , ,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,"NC3P-95 (M),ORD125791,04/19/2019; NC3P-85,ORD124770,06/14/2015; NC3-85,ORD117919,12/29/1995; NC3-85,ORD117434,04/03/1995; NC3-85",8.82165025,0.00091828,2,1537,0.00141155,1,Not Mixed Use
2626,5000,NC3P-95 (M), ,125791,4/19/19 00:00, ,P, , , ,Y,N,M,,Commercial/Mixed Use,Neighborhood Commercial,NC3,Neighborhood Commercial 3,Neighborhood Commercial 3,Neighborhood Commercial 3 Pedestrian-95,NC3P-95,NC3P-85 (4.75), ,123790,1/27/12 00:00, ,P, , , ,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,"NC3P-95 (M),ORD125791,04/19/2019; NC3P-85 (4.75),ORD123790,01/27/2012; NC3-65,ORD117919,12/29/1995; NC3-65,ORD117434,04/03/1995; NC3-65",14.9879535,0.00135213,3,2626,0.00243611,3,Not Mixed Use
2637,5014,NC3P-95 (M), ,125791,4/19/19 00:00, ,P, , ,RO,Y,N,M,,Commercial/Mixed Use,Neighborhood Commercial,NC3,Neighborhood Commercial 3,Neighborhood Commercial 3,Neighborhood Commercial 3 Pedestrian-95,NC3P-95,NC3P-85 (5.75), ,123816,3/2/12 00:00, ,P, , ,RO,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,"NC3P-95 (M),ORD125791,04/19/2019; NC3P-85 (5.75),ORD123816,03/02/2012; LR2 RC,ORD123495,04/19/2011; L-2 RC",38.85163601,0.00099493,10,2637,0.00128569,3,Not Mixed Use
2638,5015,NC3P-95 (M), ,125791,4/19/19 00:00, ,P, , ,RO,Y,N,M,,Commercial/Mixed Use,Neighborhood Commercial,NC3,Neighborhood Commercial 3,Neighborhood Commercial 3,Neighborhood Commercial 3 Pedestrian-95,NC3P-95,NC3P-85 (5.75), ,123816,3/2/12 00:00, ,P, , ,RO,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,"NC3P-95 (M),ORD125791,04/19/2019; NC3P-85 (5.75),ORD123816,03/02/2012; NC3-65,ORD117919; NC3-65,ORD117434,04/03/1995; NC3-65",18.45383732,0.00283989,5,2638,0.00423915,4,Not Mixed Use
2640,5017,NC3P-95 (M), ,125791,4/19/19 00:00, ,P, , ,RO,Y,N,M,,Commercial/Mixed Use,Neighborhood Commercial,NC3,Neighborhood Commercial 3,Neighborhood Commercial 3,Neighborhood Commercial 3 Pedestrian-95,NC3P-95,NC3P-85 (5.75), ,123816,3/2/12 00:00, ,P, , ,RO,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,"NC3P-95 (M),ORD125791,04/19/2019; NC3P-85 (5.75),ORD123816,03/02/2012; NC3-65,ORD122727,07/30/2008; L-3 RC",14.89549935,0.0010963,2,2640,0.00170285,2,Not Mixed Use
2645,5023,NC3P-95 (M), ,125791,4/19/19 00:00, ,P, , ,RO,Y,N,M,,Commercial/Mixed Use,Neighborhood Commercial,NC3,Neighborhood Commercial 3,Neighborhood Commercial 3,Neighborhood Commercial 3 Pedestrian-95,NC3P-95,NC3P-85 (5.75), ,123816,3/2/12 00:00, ,P, , ,RO,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,"NC3P-95 (M),ORD125791,04/19/2019; NC3P-85 (5.75),ORD123816,03/02/2012; NC3-65,ORD117919; NC3-65,ORD117434,04/03/1995; NC3-65",43.99167482,0.001214,7,2645,0.00182757,3,Not Mixed Use
2653,5037,NC3P-95 (M), ,125791,4/19/19 00:00, ,P, ,SS,OT,Y,N,M,,Commercial/Mixed Use,Neighborhood Commercial,NC3,Neighborhood Commercial 3,Neighborhood Commercial 3,Neighborhood Commercial 3 Pedestrian-95,NC3P-95,NC3P-85 (5.75), ,123853,5/10/12 00:00, ,P, ,SS,OT,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,"NC3P-95 (M),ORD125791,04/19/2019; NC3P-85 (5.75),ORD123853,05/10/2012; NC3-65,ORD120457,08/30/2001; C1-40,ORD117919,12/29/1995; C1-40",36.99834416,0.00238654,5,2653,0.00374212,3,Not Mixed Use
2658,5048,NC3P-95 (M), ,125791,4/19/19 00:00, ,P, ,SS,OT,Y,N,M,,Commercial/Mixed Use,Neighborhood Commercial,NC3,Neighborhood Commercial 3,Neighborhood Commercial 3,Neighborhood Commercial 3 Pedestrian-95,NC3P-95,NC3P-85 (5.75), ,123853,5/10/12 00:00, ,P, ,SS,OT,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,"NC3P-95 (M),ORD125791,04/19/2019; NC3P-85 (5.75),ORD123853,05/10/2012; NC3-65,ORD120457,08/30/2001; C1-40,ORD117919,12/29/1995; C1-40",13.99250419,0.0014455,1,2658,0.00212457,1,Not Mixed Use
2666,5059,NC3P-95 (M), ,125791,4/19/19 00:00, ,P, ,SS,OT,Y,N,M,,Commercial/Mixed Use,Neighborhood Commercial,NC3,Neighborhood Commercial 3,Neighborhood Commercial 3,Neighborhood Commercial 3 Pedestrian-95,NC3P-95,NC3P-85 (5.75), ,123853,5/10/12 00:00, ,P, ,SS,OT,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,"NC3P-95 (M),ORD125791,04/19/2019; NC3P-85 (5.75),ORD123853,05/10/2012; NC3-65,ORD120457,08/30/2001; NC3-65,ORD117919,12/29/1995; NC3-65",73,0.00259405,6,2666,0.00435766,4,Not Mixed Use
2688,5095,NC3P-95 (M), ,125791,4/19/19 00:00, ,P, , ,RO,Y,N,M,,Commercial/Mixed Use,Neighborhood Commercial,NC3,Neighborhood Commercial 3,Neighborhood Commercial 3,Neighborhood Commercial 3 Pedestrian-95,NC3P-95,NC3P-85 (5.75), ,123816,3/2/12 00:00, ,P, , ,RO,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,"NC3P-95 (M),ORD125791,04/19/2019; NC3P-85 (5.75),ORD123816,03/02/2012; LR2,ORD123495,04/19/2011; L-2",20.7975274,0.00054221,5,2688,0.00090104,4,Not Mixed Use
2689,5096,NC3P-95 (M), ,125791,4/19/19 00:00, ,P, , ,RO,Y,N,M,,Commercial/Mixed Use,Neighborhood Commercial,NC3,Neighborhood Commercial 3,Neighborhood Commercial 3,Neighborhood Commercial 3 Pedestrian-95,NC3P-95,NC3P-85 (5.75), ,123816,3/2/12 00:00, ,P, , ,RO,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,"NC3P-95 (M),ORD125791,04/19/2019; NC3P-85 (5.75),ORD123816,03/02/2012; NC3-65,ORD117919; NC3-65,ORD117434,04/03/1995; NC3-65",2.10960393,0.00109004,1,2689,0.0015243,1,Not Mixed Use
2710,5121,NC3P-95 (M), ,125791,4/19/19 00:00, ,P, ,SS,OT,Y,N,M,,Commercial/Mixed Use,Neighborhood Commercial,NC3,Neighborhood Commercial 3,Neighborhood Commercial 3,Neighborhood Commercial 3 Pedestrian-95,NC3P-95,NC3P-85 (5.75), ,123853,5/10/12 00:00, ,P, ,SS,OT,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,"NC3P-95 (M),ORD125791,04/19/2019; NC3P-85 (5.75),ORD123853,05/10/2012; NC3P-65,ORD122311,01/20/2007; NC3-65,ORD120457,08/30/2001; NC3-65,ORD117919,12/29/1995; NC3-65",160.4594589,0.0051577,13,2710,0.01023142,2,Not Mixed Use
2782,4769,NC3P-95 (M), ,125791,4/19/19 00:00, ,P, , , ,Y,N,M,,Commercial/Mixed Use,Neighborhood Commercial,NC3,Neighborhood Commercial 3,Neighborhood Commercial 3,Neighborhood Commercial 3 Pedestrian-95,NC3P-95,NC3P-85 (4.75), ,123790,1/27/12 00:00, ,P, , , ,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,"NC3P-95 (M),ORD125791,04/19/2019; NC3P-85 (4.75),ORD123790,01/27/2012; C1-65,ORD117919,12/29/1995; C1-65,ORD117434,04/03/1995; C1-65",16.31827447,0.00272283,4,2782,0.00580258,3,Not Mixed Use
3105,6634,NC3P-95 (M), ,125791,4/19/19 00:00, ,P, , ,RO,Y,N,M,,Commercial/Mixed Use,Neighborhood Commercial,NC3,Neighborhood Commercial 3,Neighborhood Commercial 3,Neighborhood Commercial 3 Pedestrian-95,NC3P-95,NC3P-85 (5.75), ,123816,3/2/12 00:00, ,P, , ,RO,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,"NC3P-95 (M),ORD125791,04/19/2019; NC3P-85 (5.75),ORD123816,03/02/2012; NC3P-65,ORD122311,01/20/2007; NC3-65,ORD117919; NC3-65,ORD117434,04/03/1995; NC3-65",113.3389079,0.00565972,16,3105,0.00910943,5,Not Mixed Use
3415,6429,NC3P-95 (M), ,125791,4/19/19 00:00, ,P, ,PN, ,Y,N,M,,Commercial/Mixed Use,Neighborhood Commercial,NC3,Neighborhood Commercial 3,Neighborhood Commercial 3,Neighborhood Commercial 3 Pedestrian-95,NC3P-95,NC3P-85, ,123020,8/7/09 00:00, ,P, ,PN, ,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,"NC3P-95 (M),ORD125791,04/19/2019; NC3P-85,ORD123020,08/07/2009; NC3-85,ORD120004; NC3-85,ORD117514,04/03/1995; NC3-85",79.8541501,0.0060187,14,3415,0.01990709,6,Not Mixed Use
3423,6463,NC3P-95 (M), ,125791,4/19/19 00:00, ,P, , , ,Y,N,M,,Commercial/Mixed Use,Neighborhood Commercial,NC3,Neighborhood Commercial 3,Neighborhood Commercial 3,Neighborhood Commercial 3 Pedestrian-95,NC3P-95,NC3P-85, ,122311,1/20/07 00:00, ,P, , , ,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,"NC3P-95 (M),ORD125791,04/19/2019; NC3P-85,ORD122311,01/20/2007; NC3-85,ORD117919; NC3-85,ORD117434,04/03/1995; NC3-85",255.6379759,0.01015668,41,3423,0.01644988,8,Not Mixed Use
777,5297,NC3P-95 (M2), ,125791,4/19/19 00:00, ,P, , ,OT,Y,N,M2,,Commercial/Mixed Use,Neighborhood Commercial,NC3,Neighborhood Commercial 3,Neighborhood Commercial 3,Neighborhood Commercial 3 Pedestrian-95,NC3P-95,NC3P-85 (1.3), ,123853,5/10/12 00:00, ,P, , ,OT,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,"NC3P-95 (M2),ORD125791,04/19/2019; NC3P-85 (1.3),ORD123853,05/10/2012; LR2,ORD123495,04/19/2011; L-2,ORD120457,08/30/2001; L-2",89.77118352,0.00178139,7,777,0.00283465,3,Not Mixed Use
2642,5020,NC3P-95 (M2), ,125791,4/19/19 00:00, ,P, , ,RO,Y,N,M2,,Commercial/Mixed Use,Neighborhood Commercial,NC3,Neighborhood Commercial 3,Neighborhood Commercial 3,Neighborhood Commercial 3 Pedestrian-95,NC3P-95,NC3P-85 (2.0), ,123816,3/2/12 00:00, ,P, , ,RO,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,"NC3P-95 (M2),ORD125791,04/19/2019; NC3P-85 (2.0),ORD123816,03/02/2012; LR3 RC,ORD123495,04/19/2011; L-3 RC",129.997472,0.00054462,10,2642,0.00084813,1,Not Mixed Use
30,8699,NR, ,127376,1/21/26 00:00, , , , , ,N,N,,,Neighborhood Residential,Neighborhood Residential,NR,Residential Neighborhood,Neighborhood Residential,Neighborhood Residential,NR,NR3, ,7242,6/27/25 00:00, , , , , ,"is a neighborhood residential zone, which generally allows detached single-family houses, attached and detached accessory dwellings.",Chapter 23.44,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.44NERE,"NR,ORD127376,01/21/2026; NR3,ORD7242,06/27/2025; NR3,ORD126509,06/15/2022; SF 5000; SF 5000,05/01/1994",102.2297491,0.00940547,48,30,0.01517555,4,Not Mixed Use
41,8574,NR, ,127376,1/21/26 00:00, , ,UR, , ,N,N,,,Neighborhood Residential,Neighborhood Residential,NR,Residential Neighborhood,Neighborhood Residential,Neighborhood Residential,NR,NR2, ,7243,6/27/25 00:00, , ,UR, , ,"is a neighborhood residential zone, which generally allows detached single-family houses, attached and detached accessory dwellings.",Chapter 23.44,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.44NERE,"NR,ORD127376,01/21/2026; NR2,ORD7243,06/27/2025; NR2,ORD126509,06/15/2022; SF 7200; SF 7200,05/01/1994",15.23720062,0.00024527,2,41,0.00075515,1,Not Mixed Use
44,8653,NR, ,127376,1/21/26 00:00, , , , , ,N,N,,,Neighborhood Residential,Neighborhood Residential,NR,Residential Neighborhood,Neighborhood Residential,Neighborhood Residential,NR,NR3, ,7244,6/27/25 00:00, , , , , ,"is a neighborhood residential zone, which generally allows detached single-family houses, attached and detached accessory dwellings.",Chapter 23.44,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.44NERE,"NR,ORD127376,01/21/2026; NR3,ORD7244,06/27/2025; NR3,ORD126509,06/15/2022; SF 5000; SF 5000,05/01/1994",2507.186654,0.28926767,1734,44,0.44138852,13,Not Mixed Use
53,8654,NR, ,127376,1/21/26 00:00, , , , , ,N,N,,,Neighborhood Residential,Neighborhood Residential,NR,Residential Neighborhood,Neighborhood Residential,Neighborhood Residential,NR,NR3, ,7250,6/27/25 00:00, , , , , ,"is a neighborhood residential zone, which generally allows detached single-family houses, attached and detached accessory dwellings.",Chapter 23.44,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.44NERE,"NR,ORD127376,01/21/2026; NR3,ORD7250,06/27/2025; NR3,ORD126509,06/15/2022; SF 5000; SF 5000,05/01/1994",1518.036431,0.29565684,1240,53,0.40655362,10,Not Mixed Use
58,8443,NR, ,127376,1/21/26 00:00, , , , , ,N,N,,,Neighborhood Residential,Neighborhood Residential,NR,Residential Neighborhood,Neighborhood Residential,Neighborhood Residential,NR,NR2, ,7253,6/27/25 00:00, , , , , ,"is a neighborhood residential zone, which generally allows detached single-family houses, attached and detached accessory dwellings.",Chapter 23.44,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.44NERE,"NR,ORD127376,01/21/2026; NR2,ORD7253,06/27/2025; NR2,ORD126509,06/15/2022; SF 7200; SF 7200,05/01/1994",1.99999394,0.00090257,2,58,0.0009812,1,Not Mixed Use
67,8617,NR, ,127376,1/21/26 00:00, , ,UR,, ,N,N,,,Neighborhood Residential,Neighborhood Residential,NR,Residential Neighborhood,Neighborhood Residential,Neighborhood Residential,NR,NR3, ,7254,6/27/25 00:00, , ,UR,AL, ,"is a neighborhood residential zone, which generally allows detached single-family houses, attached and detached accessory dwellings.",Chapter 23.44,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.44NERE,"NR,ORD127376,01/21/2026; NR3,ORD7254,06/27/2025; NR3,ORD126509,06/15/2022; SF 5000; SF 5000,05/01/1994",0.82439836,0.00019117,2,67,0.00050469,1,Not Mixed Use
68,8484,NR, ,127376,1/21/26 00:00, , ,UR,, ,N,N,,,Neighborhood Residential,Neighborhood Residential,NR,Residential Neighborhood,Neighborhood Residential,Neighborhood Residential,NR,NR3, ,7256,6/27/25 00:00, , ,UR,AL, ,"is a neighborhood residential zone, which generally allows detached single-family houses, attached and detached accessory dwellings.",Chapter 23.44,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.44NERE,"NR,ORD127376,01/21/2026; NR3,ORD7256,06/27/2025; NR3,ORD126509,06/15/2022; SF 5000; SF 5000,05/01/1994",0,0,0,68,0.00043265,0,Not Mixed Use
69,8656,NR, ,127376,1/21/26 00:00, , ,CR, , ,N,N,,,Neighborhood Residential,Neighborhood Residential,NR,Residential Neighborhood,Neighborhood Residential,Neighborhood Residential,NR,NR3, ,7257,6/27/25 00:00, , ,CR, , ,"is a neighborhood residential zone, which generally allows detached single-family houses, attached and detached accessory dwellings.",Chapter 23.44,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.44NERE,"NR,ORD127376,01/21/2026; NR3,ORD7257,06/27/2025; NR3,ORD126509,06/15/2022; SF 5000; SF 5000,05/01/1994",28.03108646,0.02483661,4,69,0.02537496,2,Not Mixed Use
